Time	Fxf	Fyf	Fzf	Ftf	aux	Fx	Fy	Fz	Ft
6.280000	-0.277565	-0.255057	-0.026907	0.377916	-0.013733	-0.280461	-0.254877	0.030569	0.380204
6.288000	-0.351514	-0.221053	-0.032006	0.416474	-0.008545	-0.341497	-0.224358	-0.099133	0.420457
6.296000	-0.383689	-0.023486	0.054560	0.388260	-0.013886	-0.398718	-0.022176	0.122123	0.417591
6.304000	-0.271615	0.066988	0.149928	0.317397	-0.004273	-0.257572	0.073192	0.091605	0.283005
6.312000	-0.201605	0.157301	0.265247	0.368435	-0.014801	-0.207980	0.141858	0.305231	0.395659
6.320000	0.006424	0.212373	0.198649	0.290869	-0.009918	0.001831	0.233412	0.183159	0.296702
6.328000	0.214941	0.084437	0.115015	0.257988	0.059510	0.226902	0.065563	0.106864	0.259235
6.336000	0.115546	0.078597	0.257546	0.293016	-0.006867	0.104829	0.088451	0.282343	0.313895
6.344000	0.067238	0.133181	0.263959	0.303204	-0.012360	0.070497	0.134229	0.228936	0.274589
6.352000	0.115547	0.109606	0.215134	0.267670	-0.007782	0.120089	0.099896	0.259454	0.302848
6.360000	0.102455	0.119442	0.399258	0.429151	-0.004730	0.093385	0.134229	0.343379	0.380325
6.368000	0.140889	0.116576	0.385278	0.426473	-0.010376	0.150607	0.099896	0.450192	0.485113
6.376000	0.192491	0.061142	0.040490	0.205987	-0.007477	0.184939	0.077007	-0.022838	0.201629
6.384000	0.234529	0.012424	0.047170	0.239548	-0.011597	0.238346	0.000712	0.099235	0.258180
6.392000	0.241941	0.061615	0.270073	0.367792	-0.012360	0.242161	0.065563	0.228936	0.339635
6.400000	0.184472	0.056745	0.147335	0.242812	0.056153	0.181125	0.061748	0.183159	0.264889
6.408000	0.122359	0.075730	-0.006412	0.144041	-0.007324	0.127718	0.065563	-0.038097	0.148532
6.416000	0.095841	0.222736	0.098128	0.261583	-0.014496	0.089570	0.229597	0.122123	0.275049
6.424000	0.053969	0.186462	0.242597	0.310699	-0.006561	0.059052	0.191450	0.228936	0.304224
6.432000	-0.001764	0.120198	0.257323	0.284017	0.010224	-0.001984	0.099896	0.259454	0.278028
6.440000	0.037244	0.067117	0.134075	0.154492	-0.005341	0.028534	0.099896	0.145012	0.178386
6.448000	0.001890	-0.015622	0.220360	0.220921	-0.010376	0.020905	-0.052694	0.198418	0.206358
6.456000	-0.116898	0.042985	0.480569	0.496447	-0.008087	-0.143130	0.073192	0.503599	0.528635
6.464000	-0.257546	0.006809	0.242347	0.353707	-0.016022	-0.230869	-0.006917	0.228936	0.325208
6.472000	-0.457248	-0.034039	-0.156048	0.484340	0.047913	-0.475013	-0.041250	-0.152539	0.500607
6.480000	-0.410870	-0.082918	-0.204115	0.466211	-0.013581	-0.410163	-0.056509	-0.205946	0.462429
6.488000	-0.294591	-0.167350	-0.108073	0.355626	-0.004578	-0.276646	-0.205285	-0.099133	0.358472
6.496000	-0.302030	-0.060856	0.122449	0.331541	-0.016022	-0.333867	-0.022176	0.099235	0.349008
6.504000	-0.284537	-0.040650	0.264564	0.390650	0.036622	-0.246128	-0.071768	0.305231	0.398617
6.512000	-0.247469	-0.062542	0.261518	0.365437	-0.014191	-0.284276	-0.041250	0.206048	0.353511
6.520000	-0.105466	0.067694	0.248933	0.278699	-0.005951	-0.078279	0.054119	0.312861	0.327014
6.528000	-0.031378	0.164244	0.133601	0.214033	-0.014343	-0.043946	0.172376	0.068716	0.190701
6.536000	0.003626	0.134501	0.062278	0.148264	-0.008850	0.001831	0.130414	0.122123	0.178676
6.544000	0.074599	0.063030	0.270634	0.287716	0.022431	0.085756	0.065563	0.221307	0.246230
6.552000	0.079422	0.077280	0.550961	0.561995	-0.007782	0.066682	0.073192	0.579894	0.588286
6.560000	0.189581	0.100426	0.258563	0.335978	-0.009461	0.196384	0.107525	0.259454	0.342702
6.568000	0.190452	0.052627	-0.155516	0.251450	-0.012360	0.192569	0.042674	-0.183057	0.269098
6.576000	0.036141	0.018374	-0.025487	0.047889	0.048829	0.028534	0.031230	0.015310	0.044988
6.584000	0.112050	0.092902	0.135124	0.198606	-0.008850	0.120089	0.077007	0.091605	0.169537
6.592000	0.314227	0.155611	0.186224	0.397030	-0.009918	0.307012	0.172376	0.228936	0.419978
6.600000	0.376173	0.044844	0.248534	0.453085	-0.013733	0.383307	0.031230	0.206048	0.436297
6.608000	0.287262	-0.034647	0.343307	0.448976	-0.009613	0.280308	-0.025991	0.389156	0.480303
6.616000	0.113405	-0.005218	0.430386	0.445106	-0.000610	0.120088	-0.010732	0.373897	0.392855
6.624000	0.082661	0.014156	0.116610	0.143635	-0.005035	0.078126	0.019786	0.190789	0.207112
6.632000	0.158639	-0.016422	-0.177319	0.238491	-0.012970	0.154421	-0.025991	-0.266982	0.309517
6.640000	-0.116968	-0.165642	-0.040125	0.206709	-0.010071	-0.097353	-0.148063	0.053457	0.185089
6.648000	-0.294605	-0.265746	0.221919	0.454600	0.032959	-0.326238	-0.293024	0.137382	0.459530
6.656000	-0.144233	-0.266972	0.259839	0.399491	-0.004425	-0.116426	-0.231988	0.320490	0.412417
6.664000	-0.335839	-0.265836	-0.194420	0.470378	-0.015106	-0.341497	-0.304468	-0.213575	0.504911
6.672000	-0.313983	-0.216321	-0.320260	0.497943	-0.006256	-0.337682	-0.178581	-0.350907	0.518706
6.680000	-0.000065	-0.123304	-0.085908	0.150280	-0.016175	0.043793	-0.155693	-0.015208	0.162448
6.688000	-0.016823	0.031204	-0.055352	0.065730	-0.005798	-0.063020	0.054119	-0.144910	0.167030
6.696000	0.033275	0.092393	0.271063	0.288303	-0.013581	0.066682	0.080822	0.358638	0.373631
6.704000	0.042324	0.074523	0.434374	0.442748	-0.006104	0.028534	0.077007	0.358638	0.367920
6.712000	-0.089274	0.083404	0.139205	0.185213	-0.018463	-0.093538	0.084637	0.206048	0.241595
6.720000	-0.072068	0.052497	0.191235	0.210999	0.068055	-0.055390	0.054119	0.129753	0.151105
6.728000	0.013860	0.125074	0.536813	0.551366	-0.012818	-0.009613	0.115155	0.587523	0.598779
6.736000	0.114201	0.220985	0.369678	0.445576	-0.007324	0.139162	0.241042	0.335749	0.436113
6.744000	0.160765	0.246728	-0.120719	0.318266	-0.011749	0.139162	0.218153	-0.099133	0.277100
6.752000	0.238050	0.204150	-0.120079	0.335803	-0.009918	0.253605	0.237227	-0.137280	0.373414
6.760000	0.336108	0.126890	0.305961	0.471892	-0.010986	0.326085	0.096081	0.320490	0.467201
6.768000	0.296634	0.220119	0.419202	0.558726	-0.007477	0.303197	0.241042	0.404415	0.559983
6.776000	0.223102	0.297545	0.277212	0.463847	-0.011292	0.219272	0.290634	0.305231	0.475094
6.784000	0.218795	0.274351	0.523224	0.630003	-0.013581	0.219272	0.267745	0.465451	0.580011
6.792000	0.257824	0.228045	0.584965	0.678720	0.061646	0.261234	0.244856	0.679077	0.767688
6.800000	0.235523	0.159776	0.162282	0.327620	-0.013581	0.226902	0.138043	0.038198	0.268327
6.808000	0.114838	0.170937	-0.144666	0.251666	-0.007019	0.131533	0.191450	0.000051	0.232280
6.816000	0.074384	0.073435	-0.056966	0.119041	-0.013428	0.047608	0.057933	-0.213575	0.226357
6.824000	0.008930	-0.053271	0.158557	0.167505	0.011292	0.043793	-0.041250	0.312861	0.318593
6.832000	-0.133471	-0.011909	0.058061	0.146038	-0.010986	-0.169833	-0.025991	-0.076244	0.187968
6.840000	-0.104475	-0.065657	0.065159	0.139541	-0.005188	-0.074464	-0.045065	0.167900	0.189120
6.848000	-0.074347	-0.117786	0.252790	0.288624	-0.014801	-0.093538	-0.144249	0.183159	0.251206
6.856000	-0.136011	-0.079216	0.393275	0.423603	-0.008545	-0.127871	-0.052694	0.434933	0.456393
6.864000	-0.193717	-0.148350	0.367679	0.441272	0.046540	-0.192721	-0.167137	0.343379	0.427768
6.872000	-0.190042	-0.157219	-0.044741	0.250670	-0.006714	-0.196536	-0.151878	-0.022838	0.249429
6.880000	-0.111135	-0.119637	-0.176976	0.240800	-0.013733	-0.104982	-0.109916	-0.205946	0.255962
6.888000	-0.162008	-0.121153	-0.002327	0.202312	-0.007324	-0.162203	-0.144249	0.030569	0.219208
6.896000	-0.276132	-0.153878	0.026450	0.317217	0.021515	-0.284276	-0.121360	0.000051	0.309097
6.904000	-0.334814	-0.203963	0.150382	0.419900	-0.004730	-0.318608	-0.239617	0.160271	0.429668
6.912000	-0.213415	-0.130061	0.179350	0.307617	-0.013581	-0.234684	-0.098472	0.190789	0.318078
6.920000	0.066766	-0.041947	0.099154	0.126683	-0.007324	0.085756	-0.064139	0.068716	0.127239
6.928000	0.076237	0.028666	0.253668	0.266423	-0.014801	0.066682	0.038860	0.297602	0.307447
6.936000	0.065983	0.075060	0.428840	0.440331	0.036927	0.066682	0.077007	0.373897	0.387525
6.944000	0.246579	0.115210	0.308549	0.411433	-0.011902	0.245975	0.103710	0.373897	0.459411
6.952000	0.208696	0.220897	0.214964	0.372235	-0.006409	0.219272	0.237227	0.145012	0.354098
6.960000	0.190603	0.287817	0.312095	0.465372	-0.013428	0.165866	0.271560	0.373897	0.490974
6.968000	0.233836	0.335380	0.094827	0.419704	0.041657	0.268864	0.347855	0.053457	0.442887
6.976000	0.091822	0.331709	-0.102313	0.359068	-0.008698	0.055238	0.324966	-0.083874	0.340131
6.984000	0.025071	0.262910	0.078878	0.275630	-0.012055	0.055238	0.263930	0.076346	0.280248
6.992000	0.025164	0.203003	0.204039	0.288921	-0.010224	0.005646	0.206709	0.198418	0.286584
7.000000	0.020846	0.141615	0.355249	0.383003	-0.014954	0.028534	0.134229	0.366267	0.391131
7.008000	0.025319	0.101004	0.515724	0.526132	0.013581	0.028534	0.111340	0.495969	0.509113
7.016000	0.013338	0.120206	0.264162	0.290532	-0.011444	0.001831	0.107525	0.297602	0.316436
7.024000	0.035082	0.124755	-0.001138	0.129599	-0.005035	0.051423	0.138043	-0.045726	0.154244
7.032000	0.023812	0.049780	0.054227	0.077367	-0.015717	0.005646	0.038860	0.099235	0.106721
7.040000	-0.054116	-0.020539	0.004472	0.058055	0.059510	-0.036316	-0.014547	-0.030467	0.049586
7.048000	-0.143316	-0.132441	0.062272	0.204836	-0.011902	-0.158389	-0.132804	0.083976	0.223105
7.056000	-0.209925	-0.293168	0.326745	0.486599	-0.007019	-0.200351	-0.296839	0.312861	0.475537
7.064000	-0.312869	-0.310497	0.314518	0.541496	-0.013123	-0.314794	-0.304468	0.328120	0.547228
7.072000	-0.317317	-0.196389	0.108302	0.388571	-0.009461	-0.322423	-0.205285	0.091605	0.393052
7.080000	-0.154956	-0.152781	-0.021047	0.218624	-0.012512	-0.146944	-0.140434	0.000051	0.203259
7.088000	-0.026237	-0.168302	0.109681	0.202594	-0.003967	-0.032502	-0.182396	0.083976	0.203412
7.096000	0.012339	-0.190878	0.340652	0.390679	-0.015717	0.013275	-0.178581	0.366267	0.407700
7.104000	-0.077751	-0.207364	0.323248	0.391835	-0.009613	-0.070649	-0.212914	0.305231	0.378801
7.112000	-0.117125	-0.103484	0.155221	0.220274	0.059968	-0.131685	-0.109916	0.160271	0.234753
7.120000	-0.083247	-0.076980	-0.034330	0.118467	-0.005341	-0.066835	-0.056509	-0.022838	0.090453
7.128000	-0.122187	-0.064166	-0.032103	0.141695	-0.013733	-0.131685	-0.094657	-0.060985	0.173263
7.136000	-0.011986	0.087567	0.126268	0.154127	-0.006104	-0.017243	0.118970	0.167900	0.206498
7.144000	0.036919	0.122539	0.191634	0.230440	-0.015717	0.059052	0.099896	0.145012	0.185728
7.152000	0.049883	0.187151	0.313483	0.368491	-0.008240	0.017090	0.195265	0.358638	0.408707
7.160000	0.275633	0.257531	0.369664	0.528154	-0.008240	0.307012	0.263930	0.328120	0.521131
7.168000	0.269513	0.219009	0.091275	0.359073	-0.012055	0.249790	0.202894	0.129753	0.346983
7.176000	0.159851	0.169029	-0.143957	0.273582	-0.012360	0.165866	0.187635	-0.175428	0.305767
7.184000	0.155782	0.002953	0.112925	0.192429	0.061494	0.158236	-0.010732	0.129753	0.204914
7.192000	0.020427	-0.065029	0.367584	0.373850	-0.009766	0.017090	-0.060324	0.366267	0.371595
7.200000	0.017250	0.009060	0.266190	0.266902	-0.010681	0.017090	0.012156	0.259454	0.260301
7.208000	0.141125	0.000542	0.221432	0.262581	-0.007477	0.142977	-0.006917	0.228936	0.270004
7.216000	0.039388	0.006277	0.219574	0.223167	-0.009003	0.039979	0.015971	0.213677	0.217971
7.224000	-0.078829	0.043224	0.048838	0.102310	-0.005035	-0.082094	0.031230	0.053457	0.102822
7.232000	-0.000481	-0.021804	-0.119882	0.121849	-0.012665	0.001831	-0.006917	-0.122021	0.122231
7.240000	0.019964	-0.131276	-0.050993	0.142240	-0.008240	0.020905	-0.148063	-0.053356	0.158766
7.248000	-0.120568	-0.179961	0.176940	0.279697	-0.014801	-0.124056	-0.163322	0.183159	0.274975
7.256000	-0.213756	-0.167848	0.238440	0.361550	0.059815	-0.207980	-0.182396	0.228936	0.359077
7.264000	-0.167915	-0.127809	0.159344	0.264426	-0.015564	-0.177462	-0.117545	0.175530	0.275899
7.272000	-0.100137	-0.159059	0.203126	0.276744	-0.003967	-0.085908	-0.163322	0.175530	0.254686
7.280000	-0.101287	-0.238010	0.135976	0.292228	-0.017243	-0.120241	-0.239618	0.175530	0.320445
7.288000	-0.246274	-0.257497	-0.098998	0.369805	0.022889	-0.223239	-0.251062	-0.144910	0.365878
7.296000	-0.417038	-0.195043	-0.046160	0.462702	-0.012512	-0.440681	-0.205285	0.000051	0.486149
7.304000	-0.342074	-0.069106	0.145927	0.378266	-0.005951	-0.322423	-0.056509	0.099235	0.342049
7.312000	-0.178039	0.071342	0.078924	0.207405	-0.014954	-0.192721	0.057933	0.129753	0.239444
7.320000	-0.064130	0.156211	0.016646	0.169681	-0.007324	-0.051575	0.168561	-0.038097	0.180345
7.328000	0.111499	0.173201	0.152268	0.256156	0.036622	0.097200	0.164747	0.206048	0.281149
7.336000	0.186111	0.197357	0.314409	0.415259	-0.007324	0.204013	0.199079	0.267084	0.390625
7.344000	0.158717	0.173604	0.331504	0.406478	-0.010224	0.139162	0.180006	0.366267	0.431184
7.352000	0.141530	0.143811	0.159079	0.256941	-0.010986	0.158236	0.130414	0.145012	0.251147
7.360000	0.018793	0.159342	0.142217	0.214403	0.037385	0.009461	0.176191	0.129753	0.219017
7.368000	-0.010514	0.115964	0.100671	0.153925	-0.010224	-0.009613	0.099896	0.137382	0.170133
7.376000	0.131570	0.106418	-0.072288	0.184013	-0.010224	0.135348	0.118970	-0.122021	0.217628
7.384000	0.150814	0.142916	0.095992	0.228876	-0.011749	0.146792	0.134229	0.145012	0.246157
7.392000	0.150858	0.121027	0.232230	0.302219	-0.011597	0.154421	0.126599	0.190789	0.276177
7.400000	0.221743	0.049533	0.252888	0.339964	0.020294	0.215457	0.046489	0.289972	0.364235
7.408000	0.179538	-0.012236	0.446325	0.481237	-0.005493	0.192569	-0.010732	0.404415	0.448051
7.416000	0.164030	-0.047060	0.335766	0.376642	-0.011902	0.142977	-0.048880	0.389156	0.417461
7.424000	0.151520	-0.098836	0.077289	0.196725	-0.009461	0.177310	-0.094657	0.015310	0.201576
7.432000	-0.034825	-0.140081	0.068939	0.159963	0.047456	-0.059205	-0.148063	0.129753	0.205581
7.440000	-0.112594	-0.130315	0.073022	0.187060	-0.005493	-0.093538	-0.117545	0.022939	0.151962
7.448000	-0.051982	-0.038324	0.134785	0.149459	-0.013886	-0.066835	-0.056509	0.167900	0.189343
7.456000	-0.069460	-0.009756	0.144707	0.160810	-0.005646	-0.055390	0.012156	0.129753	0.141604
7.464000	-0.123168	-0.145994	0.120071	0.225614	-0.019074	-0.139315	-0.167137	0.122123	0.249515
7.472000	-0.171279	-0.214428	0.265862	0.382097	0.004578	-0.150759	-0.197655	0.267084	0.364869
7.480000	-0.169935	-0.166837	0.218116	0.322935	-0.013581	-0.196536	-0.178581	0.221307	0.345680
7.488000	-0.175820	-0.045431	0.152374	0.237054	-0.005646	-0.143130	-0.037435	0.145012	0.207161
7.496000	-0.175487	0.077182	0.308777	0.363450	-0.017700	-0.211795	0.069378	0.312861	0.384125
7.504000	-0.121263	0.015226	0.260626	0.287858	0.065614	-0.085908	0.027415	0.267084	0.281896
7.512000	-0.125074	-0.038535	0.056997	0.142749	-0.013428	-0.154574	-0.056509	0.038198	0.168954
7.520000	-0.155506	-0.004750	-0.014807	0.156281	-0.006714	-0.135500	0.015971	0.015310	0.137294
7.528000	-0.161915	-0.060559	0.116334	0.208368	-0.012512	-0.169833	-0.079398	0.076346	0.202425
7.536000	-0.125617	-0.059392	0.388422	0.412527	-0.011597	-0.131685	-0.045065	0.434933	0.456660
7.544000	-0.091209	0.075523	0.477990	0.492440	-0.010986	-0.070649	0.065563	0.427304	0.438039
7.552000	-0.010810	0.162913	0.249631	0.298284	-0.007630	-0.043946	0.168561	0.305231	0.351440
7.560000	0.147556	0.092780	0.013666	0.174836	-0.011597	0.188754	0.092266	-0.045726	0.215016
7.568000	0.206524	0.004271	0.062120	0.215706	-0.013123	0.162051	0.000712	0.122123	0.202916
7.576000	0.140570	0.037973	0.167992	0.222313	0.063935	0.184939	0.042674	0.106864	0.217815
7.584000	0.084313	0.111050	0.041103	0.145362	-0.010529	0.043793	0.107525	0.106864	0.157796
7.592000	0.224286	0.156307	0.039244	0.276181	-0.008392	0.257420	0.157117	-0.030467	0.303115
7.600000	0.352878	0.063383	0.292380	0.462630	-0.008698	0.326085	0.065563	0.358638	0.489133
7.608000	0.152453	-0.084987	0.322508	0.366710	-0.006409	0.177310	-0.087027	0.267084	0.332184
7.616000	-0.028281	-0.049795	0.268778	0.274811	-0.004578	-0.051576	-0.052694	0.312861	0.321432
7.624000	0.049821	-0.012745	0.320884	0.324979	-0.004578	0.066682	-0.003103	0.282343	0.290127
7.632000	0.080667	-0.053889	0.241965	0.260688	-0.015412	0.074311	-0.067954	0.282343	0.299762
7.640000	-0.016143	-0.059259	0.154053	0.165845	-0.007630	-0.021057	-0.045065	0.106864	0.117874
7.648000	-0.173668	-0.107351	0.081889	0.219979	0.054017	-0.158389	-0.117545	0.137382	0.240370
7.656000	-0.212860	-0.098858	0.099459	0.254901	-0.005951	-0.234684	-0.094657	0.038198	0.255921
7.664000	-0.064363	-0.053030	0.192343	0.209644	-0.014038	-0.043946	-0.052694	0.251825	0.261005
7.672000	-0.112100	-0.078444	0.139050	0.195076	-0.007019	-0.124056	-0.079398	0.091605	0.173451
7.680000	-0.188546	-0.095752	0.186050	0.281661	0.007630	-0.185092	-0.098472	0.213677	0.299355
7.688000	-0.122173	-0.101065	0.159810	0.225121	-0.003357	-0.124056	-0.090842	0.152641	0.216660
7.696000	-0.190506	-0.028472	0.013075	0.193065	-0.014801	-0.181277	-0.048880	0.007680	0.187909
7.704000	-0.189654	-0.025232	0.168791	0.255139	-0.006409	-0.211795	0.004527	0.175530	0.275115
7.712000	-0.154857	-0.058082	0.103276	0.194987	-0.015412	-0.120241	-0.090842	0.099235	0.180437
7.720000	-0.181921	0.043957	-0.034779	0.190360	0.051270	-0.223239	0.069378	-0.022838	0.234884
7.728000	-0.065135	-0.020809	0.171848	0.184952	-0.012055	-0.024872	-0.029806	0.129753	0.135435
7.736000	0.020257	-0.080834	0.050936	0.097667	-0.006561	-0.013428	-0.090842	0.145012	0.171642
7.744000	-0.068135	-0.019951	0.380308	0.386878	-0.014496	-0.043946	0.004527	0.228936	0.233160
7.752000	-0.181574	-0.074893	0.663590	0.692048	0.030365	-0.192721	-0.106101	0.846927	0.875034
7.760000	0.077617	-0.069016	-0.011491	0.104497	-0.009613	0.074311	-0.037435	-0.175428	0.194161
7.768000	0.540407	0.002888	0.448890	0.702531	-0.011597	0.551156	-0.025991	0.549376	0.778628
7.776000	0.449813	0.025255	1.154982	1.239739	-0.009766	0.440528	0.050304	1.121589	1.206050
7.784000	0.009419	0.081574	0.576304	0.582125	-0.011444	0.017090	0.061748	0.572264	0.575840
7.792000	-0.065478	0.277443	0.254495	0.382138	0.028229	-0.074464	0.290633	0.267084	0.401680
7.800000	0.226143	0.451314	-0.010488	0.504911	-0.008545	0.234531	0.443224	-0.022838	0.501970
7.808000	0.386063	0.409410	-0.737013	0.927281	-0.006561	0.379492	0.416520	-0.717123	0.912014
7.816000	0.196668	0.227997	-0.730132	0.789781	-0.016327	0.204013	0.218153	-0.762900	0.819286
7.824000	-0.057884	-0.011414	0.085992	0.104286	0.051270	-0.066835	0.004527	0.122123	0.139289
7.832000	-0.106832	-0.048699	0.555276	0.567552	-0.013581	-0.097353	-0.071768	0.526487	0.540201
7.840000	0.008506	0.032843	0.445648	0.446938	-0.006714	-0.001984	0.057933	0.465451	0.469047
7.848000	0.036408	-0.072513	0.239249	0.252634	-0.014496	0.047608	-0.090842	0.228936	0.250860
7.856000	-0.133861	-0.103870	0.199388	0.261655	-0.008850	-0.143130	-0.098472	0.198418	0.263728
7.864000	-0.237388	-0.072212	0.104536	0.269250	0.002441	-0.230869	-0.064139	0.114494	0.265562
7.872000	-0.118073	-0.099851	-0.013094	0.155186	-0.002899	-0.124056	-0.117545	-0.022838	0.172419
7.880000	-0.034776	-0.134735	0.284416	0.316631	-0.014649	-0.028687	-0.113731	0.282343	0.305737
7.888000	-0.127735	-0.256939	0.508862	0.584188	-0.008240	-0.131685	-0.273950	0.526487	0.607930
7.896000	-0.242262	-0.236335	0.151394	0.370763	0.054475	-0.242313	-0.228173	0.122123	0.354532
7.904000	-0.258898	-0.076091	-0.314874	0.414685	-0.006256	-0.253758	-0.075583	-0.274612	0.381467
7.912000	-0.086497	0.029680	-0.192726	0.213321	-0.013581	-0.097353	0.023601	-0.244093	0.263849
7.920000	0.128871	0.114621	0.297831	0.344165	-0.005493	-0.040131	0.107525	0.183159	0.216147
7.928000	0.155723	0.130064	0.393320	0.442569	-0.017700	0.059052	0.084637	0.457822	0.469309
7.936000	0.134223	0.117829	0.324586	0.370480	-0.005798	0.062867	0.103710	0.610412	0.622343
7.944000	0.147715	0.125436	0.363710	0.412116	-0.009918	0.104829	0.122784	0.221307	0.273938
7.952000	0.141204	0.121824	0.347494	0.394375	-0.010681	0.104829	0.069378	0.206048	0.241367
7.960000	0.142985	0.122736	0.349605	0.397156	-0.012512	0.059052	0.176191	-0.053356	0.193332
7.968000	0.143800	0.123315	0.354314	0.401775	0.063783	0.173495	0.260115	-0.259352	0.406232
7.976000	0.141907	0.122102	0.347543	0.394757	-0.010071	0.307012	0.267745	0.030569	0.408507
7.984000	0.143967	0.123418	0.353737	0.401358	-0.006867	0.257420	0.191450	0.267084	0.417435
7.992000	0.142298	0.122371	0.349596	0.396788	-0.010224	0.142977	0.122784	0.351008	0.398403
